Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-28,,,252.79800415039062,,,,,252.79800415039062,,,,,254.2050018310547,,,,,246.97500610351562,,,,,246.97500610351562,,,,,16040900,,
2015-03-29,,,242.71299743652344,,,,,242.71299743652344,,,,,253.13900756835938,,,,,240.85000610351562,,,,,252.74000549316406,,,,,21699400,,
2015-03-30,263.4375915527344,134.38092041015625,247.5260009765625,1184.800048828125,35.62138748168945,355.20001220703125,152.6999969482422,247.5260009765625,1184.800048828125,40.959999084472656,356.8999938964844,153.1699981689453,249.24200439453125,1198.5,41.540000915527344,350.6000061035156,149.97999572753906,239.21400451660156,1181.5999755859375,40.90999984741211,352.1000061035156,150.0800018310547,242.87899780273438,1198.0,41.099998474121094,23730.0,3738700.0,23009600,37990.0,35049700.0
2015-03-31,263.2149658203125,132.07522583007812,244.2239990234375,1183.0999755859375,35.3604850769043,354.8999938964844,150.0800018310547,244.2239990234375,1183.0999755859375,40.65999984741211,359.1000061035156,152.25,248.72999572753906,1190.0999755859375,41.029998779296875,351.6000061035156,149.94000244140625,242.73899841308594,1178.199951171875,40.540000915527344,354.5,152.22999572753906,247.45399475097656,1185.800048828125,40.779998779296875,20280.0,2975600.0,22672000,3409.0,34887200.0
2015-04-01,257.8009338378906,130.80796813964844,247.27200317382812,1208.0999755859375,35.41266632080078,347.6000061035156,148.63999938964844,247.27200317382812,1208.0999755859375,40.720001220703125,356.20001220703125,150.02000427246094,247.54100036621094,1208.199951171875,40.7599983215332,341.79998779296875,146.82000732421875,241.16000366210938,1181.0,40.310001373291016,353.70001220703125,149.97000122070312,244.22300720214844,1182.9000244140625,40.599998474121094,32680.0,4167600.0,22877200,1632.0,36865300.0
2015-04-02,260.9158630371094,131.37118530273438,253.0050048828125,1200.9000244140625,35.038700103759766,351.79998779296875,149.27999877929688,253.0050048828125,1200.9000244140625,40.290000915527344,353.1000061035156,150.5,254.46099853515625,1205.699951171875,40.7400016784668,346.6000061035156,148.30999755859375,245.41600036621094,1194.800048828125,40.119998931884766,347.5,149.13999938964844,247.08900451660156,1204.0,40.65999984741211,11930.0,2934200.0,26272600,1684.0,37487500.0
2015-04-03,,,254.32200622558594,,,,,254.32200622558594,,,,,256.0429992675781,,,,,251.87899780273438,,,,,253.07400512695312,,,,,23146600,,
2015-04-04,,,253.69700622558594,,,,,253.69700622558594,,,,,255.25799560546875,,,,,251.10000610351562,,,,,254.29100036621094,,,,,12493500,,
2015-04-05,,,260.5979919433594,,,,,260.5979919433594,,,,,260.67498779296875,,,,,251.94200134277344,,,,,253.76100158691406,,,,,19649200,,
2015-04-06,262.3991394042969,132.82327270507812,255.49200439453125,1218.5999755859375,36.13448715209961,353.79998779296875,150.92999267578125,255.49200439453125,1218.5999755859375,41.54999923706055,356.5,151.4499969482422,261.7980041503906,1224.199951171875,41.779998779296875,350.79998779296875,148.0,254.5749969482422,1209.9000244140625,40.18000030517578,351.8999938964844,148.14999389648438,260.72100830078125,1209.9000244140625,40.34000015258789,15600.0,3371500.0,20034200,343.0,39223700.0
2015-04-07,257.4300231933594,134.0465087890625,253.17999267578125,1210.5999755859375,36.117095947265625,347.1000061035156,152.32000732421875,253.17999267578125,1210.5999755859375,41.529998779296875,355.79998779296875,153.5,255.80499267578125,1214.800048828125,41.90999984741211,346.70001220703125,151.13999938964844,252.2050018310547,1208.199951171875,41.310001373291016,354.20001220703125,151.27000427246094,255.2740020751953,1214.800048828125,41.61000061035156,17070.0,4299500.0,18467400,406.0,28809400.0
2015-04-08,261.06427001953125,134.96176147460938,245.02200317382812,1203.0999755859375,36.02143478393555,352.0,153.36000061035156,245.02200317382812,1203.0999755859375,41.41999816894531,353.29998779296875,153.5,253.8470001220703,1211.4000244140625,41.689998626708984,345.5,152.19000244140625,244.21499633789062,1197.5999755859375,41.040000915527344,347.79998779296875,152.19000244140625,253.06399536132812,1208.9000244140625,41.459999084472656,22620.0,2763400.0,30086400,236.0,24753400.0
2015-04-09,254.0184783935547,135.01455688476562,243.67599487304688,1193.5999755859375,36.073604583740234,342.5,153.4199981689453,243.67599487304688,1193.5999755859375,41.47999954223633,350.5,153.6699981689453,246.1179962158203,1202.5,41.619998931884766,341.0,151.6300048828125,239.39999389648438,1193.0,41.25,347.5,152.6199951171875,244.75100708007812,1201.699951171875,41.25,24010.0,3966800.0,21643500,521.0,25723900.0
2015-04-10,252.90594482421875,135.85939025878906,236.07200622558594,1204.5999755859375,36.282318115234375,341.0,154.3800048828125,236.07200622558594,1204.5999755859375,41.720001220703125,343.1000061035156,154.9600067138672,243.69400024414062,1209.5999755859375,41.95000076293945,340.29998779296875,153.25,232.77099609375,1195.800048828125,41.40999984741211,342.70001220703125,153.5500030517578,243.69400024414062,1195.800048828125,41.630001068115234,11710.0,3183000.0,28882000,202.0,28022000.0
2015-04-11,,,236.552001953125,,,,,236.552001953125,,,,,239.53700256347656,,,,,234.1750030517578,,,,,236.01600646972656,,,,,16365200,,
2015-04-12,,,236.1529998779297,,,,,236.1529998779297,,,,,237.72799682617188,,,,,233.4949951171875,,,,,236.53500366210938,,,,,12387900,,
2015-04-13,248.010986328125,134.85617065429688,224.58700561523438,1199.300048828125,36.317115783691406,334.3999938964844,153.24000549316406,224.58700561523438,1199.300048828125,41.7599983215332,336.79998779296875,155.5,236.93499755859375,1208.0999755859375,42.060001373291016,326.5,152.9600067138672,221.99600219726562,1198.300048828125,41.38999938964844,334.20001220703125,153.7899932861328,235.9499969482422,1208.0999755859375,41.400001525878906,44660.0,3034000.0,31181800,424.0,30276700.0
2015-04-14,249.8651885986328,134.8297576904297,219.15899658203125,1192.800048828125,36.22145462036133,336.8999938964844,153.2100067138672,219.15899658203125,1192.800048828125,41.650001525878906,339.70001220703125,153.5399932861328,224.9759979248047,1200.5999755859375,42.029998779296875,332.8999938964844,151.58999633789062,216.322998046875,1184.0999755859375,41.38999938964844,337.70001220703125,152.92999267578125,224.75900268554688,1198.800048828125,41.79999923706055,23630.0,2845800.0,31719000,546.0,24244400.0
2015-04-15,251.4967803955078,134.14328002929688,223.83299255371094,1201.5,36.751949310302734,339.1000061035156,152.42999267578125,223.83299255371094,1201.5,42.2599983215332,345.1000061035156,154.3699951171875,223.83299255371094,1203.0999755859375,42.459999084472656,338.6000061035156,152.2100067138672,218.6490020751953,1188.5999755859375,41.68000030517578,340.0,154.3699951171875,219.072998046875,1194.5999755859375,41.7599983215332,7800.0,3687400.0,22562000,196.0,27343600.0
2015-04-16,247.41763305664062,133.73849487304688,228.572998046875,1198.0,36.664974212646484,333.6000061035156,151.97000122070312,228.572998046875,1198.0,42.15999984741211,340.0,152.52999877929688,229.6719970703125,1208.5,42.34000015258789,333.1000061035156,151.0500030517578,223.91700744628906,1194.5999755859375,41.81999969482422,338.6000061035156,151.66000366210938,223.91700744628906,1204.300048828125,41.95000076293945,9020.0,2559900.0,24805400,199.0,22509700.0
2015-04-17,243.264404296875,131.65283203125,222.8820037841797,1202.9000244140625,36.19535827636719,328.0,149.60000610351562,222.8820037841797,1202.9000244140625,41.619998931884766,331.6000061035156,151.42999267578125,228.906005859375,1206.0,41.7400016784668,320.6000061035156,149.44000244140625,221.94200134277344,1200.199951171875,41.15999984741211,329.79998779296875,150.8800048828125,228.5749969482422,1200.199951171875,41.66999816894531,35430.0,4671600.0,20429800,21.0,42387600.0
2015-04-18,,,223.3560028076172,,,,,223.3560028076172,,,,,224.3159942626953,,,,,220.87600708007812,,,,,222.85299682617188,,,,,12939000,,
2015-04-19,,,222.60000610351562,,,,,222.60000610351562,,,,,226.35299682617188,,,,,222.3730010986328,,,,,223.45599365234375,,,,,15021500,,
2015-04-20,249.8651885986328,134.3544921875,224.62600708007812,1193.5,37.317222595214844,336.8999938964844,152.6699981689453,224.62600708007812,1193.5,42.90999984741211,337.0,153.5500030517578,226.3509979248047,1206.9000244140625,43.16999816894531,327.70001220703125,151.00999450683594,221.9770050048828,1191.0,41.68000030517578,328.79998779296875,151.05999755859375,222.61199951171875,1205.699951171875,41.72999954223633,16350.0,3169100.0,18364700,67.0,46057700.0
2015-04-21,247.49180603027344,134.93531799316406,235.2689971923828,1202.9000244140625,37.08241271972656,333.70001220703125,153.3300018310547,235.2689971923828,1202.9000244140625,42.63999938964844,339.1000061035156,154.08999633789062,235.2689971923828,1202.9000244140625,43.150001525878906,331.1000061035156,152.0,224.30099487304688,1192.800048828125,42.529998779296875,338.0,153.50999450683594,224.6199951171875,1193.199951171875,43.0,10340.0,3772900.0,24978000,33.0,26013800.0
2015-04-22,244.00599670410156,133.0520782470703,234.17599487304688,1186.9000244140625,37.38679504394531,329.0,151.19000244140625,234.17599487304688,1186.9000244140625,42.9900016784668,332.6000061035156,153.0,237.90899658203125,1202.5999755859375,43.130001068115234,327.3999938964844,148.85000610351562,233.4759979248047,1185.199951171875,42.54999923706055,332.6000061035156,152.36000061035156,235.6020050048828,1199.0999755859375,42.66999816894531,9500.0,8468900.0,23847900,93.0,25064300.0
2015-04-23,244.52523803710938,131.89041137695312,236.46200561523438,1194.4000244140625,37.69117736816406,329.70001220703125,149.8699951171875,236.46200561523438,1194.4000244140625,43.34000015258789,331.1000061035156,150.8300018310547,236.47500610351562,1197.0,43.61000061035156,325.20001220703125,149.72999572753906,233.19900512695312,1186.0999755859375,42.79999923706055,330.0,150.8300018310547,234.05299377441406,1187.199951171875,42.88999938964844,17830.0,4080800.0,17036000,331.0,46309500.0
2015-04-24,243.78353881835938,130.59677124023438,231.26800537109375,1175.199951171875,41.63075256347656,328.70001220703125,148.39999389648438,231.26800537109375,1175.199951171875,47.869998931884766,332.0,149.86000061035156,236.30499267578125,1194.699951171875,48.13999938964844,326.3999938964844,148.02000427246094,229.93299865722656,1174.5999755859375,45.650001525878906,329.79998779296875,149.5399932861328,235.97000122070312,1192.300048828125,45.65999984741211,13890.0,4889200.0,21448700,52.0,130933700.0
2015-04-25,,,226.38999938964844,,,,,226.38999938964844,,,,,232.56100463867188,,,,,226.33700561523438,,,,,231.23500061035156,,,,,13957200,,
2015-04-26,,,219.42999267578125,,,,,219.42999267578125,,,,,226.94400024414062,,,,,214.87399291992188,,,,,226.41000366210938,,,,,28943700,,
2015-04-27,237.6277313232422,130.06874084472656,229.28599548339844,1203.300048828125,41.769901275634766,320.3999938964844,147.8000030517578,229.28599548339844,1203.300048828125,48.029998779296875,332.5,149.0,233.30499267578125,1206.699951171875,48.130001068115234,315.8999938964844,147.7100067138672,218.0229949951172,1181.4000244140625,47.220001220703125,328.70001220703125,148.58999633789062,219.4290008544922,1182.300048828125,47.22999954223633,38230.0,4603500.0,38574000,194.0,59248200.0
2015-04-28,240.1493682861328,129.81353759765625,225.85499572753906,1214.0,42.75261306762695,323.79998779296875,147.50999450683594,225.85499572753906,1214.0,49.15999984741211,327.79998779296875,148.3699951171875,229.4949951171875,1214.0,49.209999084472656,318.8999938964844,146.00999450683594,223.06900024414062,1199.699951171875,47.70000076293945,320.5,147.89999389648438,228.968994140625,1199.699951171875,47.779998779296875,43420.0,4352900.0,21469200,401.0,60730800.0
2015-04-29,241.03941345214844,128.61671447753906,225.80799865722656,1209.800048828125,42.665645599365234,325.0,146.14999389648438,225.80799865722656,1209.800048828125,49.060001373291016,328.8999938964844,147.4600067138672,227.0399932861328,1212.5999755859375,49.310001373291016,321.3999938964844,145.89999389648438,223.42999267578125,1201.9000244140625,48.5,322.20001220703125,147.07000732421875,225.59100341796875,1211.199951171875,48.720001220703125,24350.0,4761700.0,18936500,114.0,47804600.0
2015-04-30,222.94288635253906,126.14381408691406,236.14500427246094,1182.4000244140625,42.30039596557617,300.6000061035156,143.33999633789062,236.14500427246094,1182.4000244140625,48.63999938964844,321.20001220703125,145.94000244140625,239.56300354003906,1205.9000244140625,49.540000915527344,292.79998779296875,142.75,224.9929962158203,1176.699951171875,48.599998474121094,321.0,145.25,225.6929931640625,1203.0999755859375,48.70000076293945,100610.0,4925300.0,33818600,143.0,64725500.0
2015-05-01,228.06033325195312,127.31427764892578,232.07899475097656,1174.5,42.31778335571289,307.5,144.6699981689453,232.07899475097656,1174.5,48.65999984741211,308.6000061035156,145.07000732421875,238.96600341796875,1178.0999755859375,48.880001068115234,301.1000061035156,143.83999633789062,232.07899475097656,1170.0,48.400001525878906,302.5,144.41000366210938,235.93899536132812,1178.0999755859375,48.58000183105469,42650.0,3556800.0,18815300,23.0,38937300.0
2015-05-02,,,234.92999267578125,,,,,234.92999267578125,,,,,235.7270050048828,,,,,232.34100341796875,,,,,232.34100341796875,,,,,12535500,,
2015-05-03,,,240.35800170898438,,,,,240.35800170898438,,,,,243.24000549316406,,,,,234.08299255371094,,,,,234.8800048828125,,,,,18494100,,
2015-05-04,226.1320343017578,126.74223327636719,239.01800537109375,1186.800048828125,41.9525260925293,304.8999938964844,144.02000427246094,239.01800537109375,1186.800048828125,48.2400016784668,308.70001220703125,144.7899932861328,242.63800048828125,1189.4000244140625,48.869998931884766,297.3999938964844,143.17999267578125,237.80999755859375,1177.5,48.18000030517578,308.70001220703125,143.85000610351562,240.3560028076172,1177.5,48.369998931884766,40910.0,8977500.0,21223400,38.0,34039500.0
2015-05-05,222.2754364013672,125.76538848876953,236.12100219726562,1193.199951171875,41.39593505859375,299.70001220703125,142.91000366210938,236.12100219726562,1193.199951171875,47.599998474121094,305.8999938964844,144.6999969482422,239.20399475097656,1198.699951171875,48.15999984741211,297.5,142.27000427246094,232.0540008544922,1186.9000244140625,47.310001373291016,305.8999938964844,143.75999450683594,238.8520050048828,1187.5,47.81999969482422,29670.0,3670400.0,23929100,48.0,50369200.0
2015-05-06,219.08621215820312,124.91511535644531,229.78199768066406,1190.300048828125,40.247982025146484,295.3999938964844,141.0399932861328,229.78199768066406,1190.300048828125,46.279998779296875,300.0,143.14999389648438,236.45399475097656,1194.5999755859375,47.77000045776367,292.20001220703125,140.42999267578125,229.2310028076172,1189.9000244140625,46.02000045776367,299.79998779296875,143.00999450683594,236.24899291992188,1194.5,47.56999969482422,19710.0,5313500.0,29587200,14.0,52433000.0
2015-05-07,221.2370147705078,125.313720703125,237.33399963378906,1182.4000244140625,40.613250732421875,298.29998779296875,141.49000549316406,237.33399963378906,1182.4000244140625,46.70000076293945,299.20001220703125,142.17999267578125,239.10499572753906,1186.0,47.09000015258789,292.8999938964844,140.47999572753906,228.572998046875,1179.699951171875,46.15999984741211,292.8999938964844,140.55999755859375,229.66200256347656,1181.5,46.27000045776367,29160.0,4868700.0,29064400,44.0,32971700.0
2015-05-08,219.9762725830078,128.82984924316406,243.86300659179688,1189.0999755859375,41.52639389038086,296.6000061035156,145.4600067138672,243.86300659179688,1189.0999755859375,47.75,302.3999938964844,145.94000244140625,246.27499389648438,1189.0999755859375,47.97999954223633,296.5,142.97999572753906,236.2740020751953,1182.9000244140625,47.52000045776367,300.3999938964844,143.0,237.20399475097656,1183.300048828125,47.54999923706055,15420.0,7068000.0,27445500,51.0,35364900.0
2015-05-09,,,241.83200073242188,,,,,241.83200073242188,,,,,247.8040008544922,,,,,239.63900756835938,,,,,243.7689971923828,,,,,19790500,,
2015-05-10,,,240.29600524902344,,,,,240.29600524902344,,,,,244.0679931640625,,,,,238.8489990234375,,,,,241.72900390625,,,,,15019100,,
2015-05-11,222.2754364013672,129.2106475830078,242.1580047607422,1183.199951171875,41.1959228515625,299.70001220703125,145.88999938964844,242.1580047607422,1183.199951171875,47.369998931884766,303.20001220703125,146.7899932861328,244.27000427246094,1190.5,47.90999984741211,296.6000061035156,145.1300048828125,239.37600708007812,1179.300048828125,47.369998931884766,296.6000061035156,145.5500030517578,240.2989959716797,1189.699951171875,47.54999923706055,17580.0,3969000.0,20892300,26.0,24609400.0
2015-05-12,215.15548706054688,128.80323791503906,241.11199951171875,1192.5999755859375,41.17852783203125,290.1000061035156,145.42999267578125,241.11199951171875,1192.5999755859375,47.349998474121094,298.5,146.0800018310547,242.88099670410156,1194.800048828125,47.68000030517578,285.70001220703125,144.00999450683594,240.0989990234375,1189.699951171875,46.41999816894531,298.5,144.94000244140625,242.14500427246094,1194.5999755859375,46.849998474121094,24620.0,3543900.0,19282600,10.0,29928300.0
2015-05-13,217.97378540039062,128.9715576171875,236.3769989013672,1218.4000244140625,41.422027587890625,293.8999938964844,145.6199951171875,236.3769989013672,1218.4000244140625,47.630001068115234,294.20001220703125,146.52999877929688,243.70399475097656,1218.4000244140625,48.31999969482422,290.3999938964844,145.10000610351562,235.0449981689453,1191.0,47.56999969482422,292.3999938964844,145.41000366210938,241.3979949951172,1192.699951171875,48.189998626708984,17340.0,2679400.0,27180100,34.0,34184600.0
2015-05-14,218.492919921875,131.0439910888672,236.9290008544922,1225.4000244140625,42.36997604370117,294.6000061035156,147.9600067138672,236.9290008544922,1225.4000244140625,48.720001220703125,297.29998779296875,148.25,237.7989959716797,1225.5999755859375,48.81999969482422,289.1000061035156,146.64999389648438,234.0570068359375,1214.5,48.029998779296875,293.8999938964844,146.8800048828125,236.21400451660156,1214.5,48.029998779296875,39220.0,3495800.0,24413700,35.0,32980900.0
2015-05-15,215.89715576171875,130.08749389648438,237.60499572753906,1225.5,42.004703521728516,291.1000061035156,146.8800048828125,237.60499572753906,1225.5,48.29999923706055,293.70001220703125,148.3000030517578,238.7530059814453,1225.5,48.90999984741211,289.29998779296875,146.33999633789062,236.7949981689453,1214.800048828125,48.04999923706055,293.3999938964844,148.0500030517578,236.9550018310547,1218.5,48.869998931884766,20140.0,3368900.0,16329400,12.0,28642700.0
2015-05-16,,,236.1529998779297,,,,,236.1529998779297,,,,,237.69700622558594,,,,,235.2949981689453,,,,,237.6439971923828,,,,,11089700,,
2015-05-17,,,236.802001953125,,,,,236.802001953125,,,,,238.02499389648438,,,,,236.00999450683594,,,,,236.00999450683594,,,,,11134300,,
2015-05-18,221.75621032714844,129.93692016601562,233.1280059814453,1227.800048828125,41.752498626708984,299.0,146.7100067138672,233.1280059814453,1227.800048828125,48.0099983215332,300.70001220703125,147.24000549316406,237.2100067138672,1228.0999755859375,48.220001220703125,290.3999938964844,146.3000030517578,232.4600067138672,1222.5999755859375,47.61000061035156,290.3999938964844,146.8800048828125,236.88699340820312,1224.5,47.97999954223633,22640.0,2153200.0,16780300,8.0,24136500.0
2015-05-19,218.04794311523438,130.238037109375,231.94700622558594,1206.9000244140625,41.647457122802734,294.0,147.0500030517578,231.94700622558594,1206.9000244140625,47.58000183105469,300.6000061035156,147.77000427246094,234.1510009765625,1223.9000244140625,47.810001373291016,292.70001220703125,146.72999572753906,231.81700134277344,1206.0,47.18000030517578,297.5,147.17999267578125,233.03700256347656,1223.9000244140625,47.560001373291016,17490.0,2366400.0,14241900,9.0,28574800.0
2015-05-20,218.492919921875,129.68006896972656,234.01800537109375,1208.9000244140625,41.647457122802734,294.6000061035156,146.4199981689453,234.01800537109375,1208.9000244140625,47.58000183105469,295.3999938964844,147.33999633789062,234.68299865722656,1210.800048828125,47.93000030517578,290.0,146.10000610351562,231.8419952392578,1205.0999755859375,47.27000045776367,294.70001220703125,147.13999938964844,231.88999938964844,1205.0999755859375,47.38999938964844,12200.0,2104000.0,15499400,11.0,25047900.0
2015-05-21,217.825439453125,130.50376892089844,235.343994140625,1204.4000244140625,41.50741195678711,293.70001220703125,147.35000610351562,235.343994140625,1204.4000244140625,47.41999816894531,296.8999938964844,147.7100067138672,236.24200439453125,1204.5,47.599998474121094,291.8999938964844,146.10000610351562,233.8350067138672,1203.699951171875,47.0099983215332,294.5,146.55999755859375,234.01600646972656,1204.5,47.279998779296875,14280.0,2676400.0,15108900,43.0,22410700.0
2015-05-22,219.53125,128.25411987304688,240.34800720214844,1204.300048828125,41.05225372314453,296.0,144.80999755859375,240.34800720214844,1204.300048828125,46.900001525878906,296.5,147.27000427246094,240.968994140625,1211.9000244140625,47.349998474121094,290.1000061035156,144.8000030517578,235.05999755859375,1204.300048828125,46.81999969482422,293.70001220703125,147.25999450683594,235.3209991455078,1211.5999755859375,47.29999923706055,16990.0,3878000.0,27003000,8.0,25720600.0
2015-05-23,,,238.8719940185547,,,,,238.8719940185547,,,,,241.02499389648438,,,,,238.6909942626953,,,,,240.28599548339844,,,,,14605000,,
2015-05-24,,,240.9530029296875,,,,,240.9530029296875,,,,,241.97799682617188,,,,,238.81100463867188,,,,,238.9759979248047,,,,,11508000,,
2015-05-25,,,237.11000061035156,,,,,237.11000061035156,,,,,241.02099609375,,,,,236.63699340820312,,,,,240.927001953125,,,,,14423900,,
2015-05-26,218.93788146972656,126.47396087646484,237.11599731445312,1187.199951171875,40.78091049194336,295.20001220703125,142.8000030517578,237.11599731445312,1187.199951171875,46.59000015258789,297.0,144.42999267578125,238.24200439453125,1193.5999755859375,46.880001068115234,291.3999938964844,142.16000366210938,235.69200134277344,1186.0,46.189998626708984,295.8999938964844,144.33999633789062,237.10400390625,1193.5999755859375,46.83000183105469,17020.0,3476800.0,16425000,40.0,29581900.0
2015-05-27,217.00961303710938,126.65108489990234,237.2830047607422,1185.9000244140625,41.67372131347656,292.6000061035156,143.0,237.2830047607422,1185.9000244140625,47.61000061035156,297.5,143.75,238.63600158691406,1185.9000244140625,47.77000045776367,292.29998779296875,142.5800018310547,236.69500732421875,1185.9000244140625,46.619998931884766,295.8999938964844,143.4199981689453,237.06500244140625,1185.9000244140625,46.81999969482422,20770.0,2837100.0,18837000,200216.0,27335600.0
2015-05-28,216.93545532226562,126.05766296386719,237.4080047607422,1188.0999755859375,41.53367233276367,292.5,142.3300018310547,237.4080047607422,1188.0999755859375,47.45000076293945,293.6000061035156,145.2899932861328,237.82400512695312,1192.0,48.02000045776367,287.0,141.5800018310547,236.65199279785156,1179.5999755859375,47.38999938964844,291.3999938964844,142.50999450683594,237.2570037841797,1187.0999755859375,47.5,13600.0,3103200.0,13829600,52705.0,19283700.0
2015-05-29,214.41378784179688,124.4546127319336,237.0959930419922,1189.4000244140625,41.017242431640625,289.1000061035156,140.52000427246094,237.0959930419922,1189.4000244140625,46.86000061035156,291.79998779296875,142.25999450683594,237.52200317382812,1193.300048828125,47.56999969482422,285.79998779296875,140.32000732421875,235.7310028076172,1185.699951171875,46.59000015258789,291.79998779296875,142.25999450683594,237.3769989013672,1187.800048828125,47.43000030517578,26290.0,6199200.0,14805000,4748.0,36519600.0
2015-05-30,,,233.34500122070312,,,,,233.34500122070312,,,,,237.09300231933594,,,,,232.04600524902344,,,,,237.0919952392578,,,,,14098600,,
2015-05-31,,,230.19000244140625,,,,,230.19000244140625,,,,,233.2519989013672,,,,,229.54200744628906,,,,,233.13499450683594,,,,,14730800,,
2015-06-01,207.66468811035156,125.10111236572266,222.92599487304688,1188.300048828125,41.341102600097656,280.0,141.25,222.92599487304688,1188.300048828125,47.22999954223633,286.8999938964844,142.0500030517578,231.71299743652344,1204.0,47.77000045776367,270.8999938964844,140.27000427246094,221.29600524902344,1184.300048828125,46.619998931884766,286.79998779296875,141.4499969482422,230.23300170898438,1190.5999755859375,47.060001373291016,74240.0,3897000.0,26090500,1236.0,28837300.0
2015-06-02,206.7005615234375,126.87244415283203,225.80299377441406,1194.0999755859375,41.06975555419922,278.70001220703125,143.25,225.80299377441406,1194.0999755859375,46.91999816894531,281.3999938964844,144.4600067138672,226.41600036621094,1194.300048828125,47.349998474121094,275.8999938964844,140.6300048828125,222.41900634765625,1186.0,46.619998931884766,275.8999938964844,141.44000244140625,222.8939971923828,1189.0,46.93000030517578,49960.0,4986500.0,20459000,1003.0,21498300.0
2015-06-03,210.927978515625,127.36846923828125,225.87399291992188,1184.699951171875,41.00848388671875,284.3999938964844,143.80999755859375,225.87399291992188,1184.699951171875,46.849998474121094,285.5,145.05999755859375,227.4040069580078,1193.9000244140625,47.7400016784668,279.8999938964844,142.88999938964844,223.92999267578125,1179.0999755859375,46.81999969482422,279.8999938964844,143.77999877929688,225.73599243164062,1193.9000244140625,47.369998931884766,24930.0,3755800.0,17752400,630.0,28002200.0
2015-06-04,210.927978515625,125.04801940917969,224.32400512695312,1174.9000244140625,40.57957458496094,282.3999938964844,141.19000244140625,224.32400512695312,1174.9000244140625,46.36000061035156,283.0,143.22999572753906,226.58099365234375,1185.300048828125,47.15999984741211,279.79998779296875,140.9499969482422,224.0540008544922,1173.0,46.20000076293945,282.3999938964844,143.22000122070312,225.77200317382812,1184.9000244140625,46.790000915527344,15640.0,3239500.0,14728100,447.0,27745500.0
2015-06-05,215.33474731445312,124.64060974121094,224.95199584960938,1167.800048828125,40.38699722290039,288.29998779296875,140.72999572753906,224.95199584960938,1167.800048828125,46.13999938964844,289.20001220703125,141.3699951171875,225.96800231933594,1177.300048828125,46.52000045776367,278.3999938964844,140.0500030517578,223.1790008544922,1164.0,45.84000015258789,283.8999938964844,141.0399932861328,224.1540069580078,1176.4000244140625,46.310001373291016,23780.0,3215600.0,18056500,390.0,25438100.0
2015-06-06,,,225.61900329589844,,,,,225.61900329589844,,,,,225.718994140625,,,,,224.37899780273438,,,,,225.0050048828125,,,,,11131500,,
2015-06-07,,,222.88099670410156,,,,,222.88099670410156,,,,,226.19400024414062,,,,,222.65199279785156,,,,,225.5959930419922,,,,,13318400,,
2015-06-08,212.04833984375,124.56088256835938,228.48899841308594,1173.199951171875,40.028141021728516,283.8999938964844,140.63999938964844,228.48899841308594,1173.199951171875,45.72999954223633,288.6000061035156,141.35000610351562,229.46400451660156,1176.0999755859375,46.43000030517578,280.3999938964844,140.1999969482422,222.83900451660156,1169.0999755859375,45.66999816894531,287.5,140.24000549316406,222.87899780273438,1169.5,46.29999923706055,19980.0,2756600.0,23378400,173.0,22121600.0
2015-06-09,212.9446563720703,124.08261108398438,229.04800415039062,1177.300048828125,39.95811462402344,285.1000061035156,140.10000610351562,229.04800415039062,1177.300048828125,45.650001525878906,286.29998779296875,140.99000549316406,230.95399475097656,1180.300048828125,45.939998626708984,279.5,139.89999389648438,227.9290008544922,1172.699951171875,45.459999084472656,284.20001220703125,140.5,228.53799438476562,1172.9000244140625,45.7599983215332,24800.0,2647600.0,28353100,144.0,24406100.0
2015-06-10,210.77862548828125,125.42884063720703,228.80299377441406,1186.0999755859375,40.79840850830078,282.20001220703125,141.6199951171875,228.80299377441406,1186.0999755859375,46.61000061035156,285.8999938964844,142.60000610351562,229.78199768066406,1190.0999755859375,46.83000183105469,280.79998779296875,140.2899932861328,228.00999450683594,1175.5999755859375,45.689998626708984,285.8999938964844,140.67999267578125,228.9949951171875,1176.0999755859375,45.790000915527344,23260.0,2784400.0,15904800,295.0,28417400.0
2015-06-11,213.3927764892578,126.61568450927734,229.7050018310547,1179.9000244140625,40.64960479736328,285.70001220703125,142.9600067138672,229.7050018310547,1179.9000244140625,46.439998626708984,288.1000061035156,143.97999572753906,230.28700256347656,1183.199951171875,46.91999816894531,280.20001220703125,141.75,228.76699829101562,1174.4000244140625,46.130001068115234,280.70001220703125,142.00999450683594,228.85499572753906,1183.199951171875,46.65999984741211,15830.0,2924500.0,14416000,69.0,27347800.0
